X,Y,Donjek_asp,northness,profilecur,tangential,Sx_G2_d200,Sx_G13_d20,Donjek_slo,DonjekDEM_,Sx_G4_d200
600435.414479328,6754122.78606264,276.70984,0.03120,0.00405,0.00605,-3.79000,1.69000,6.10643,2409.00000,-7.51000
600469.324645791,6754170.37215538,325.78430,0.07778,0.00025,-0.00108,4.04000,4.29000,5.39708,2405.00000,4.04000
600490.376762606,6754226.07669518,292.61987,0.01558,-0.00129,0.00047,1.52000,7.13000,4.64508,2406.00000,-1.01000
600505.583481954,6754283.78661801,291.80139,0.02494,0.00160,0.00255,-2.70000,2.86000,3.85103,2407.00000,-3.04000
600515.996873125,6754343.27293694,294.44397,0.03116,-0.00056,-0.00214,0.00000,4.52000,4.31872,2403.00000,0.00000
600513.261547885,6754401.40143179,285.25513,0.01870,-0.00043,-0.00268,1.01000,4.29000,4.07606,2401.00000,1.01000
600494.042472729,6754453.47882222,281.30994,0.03119,-0.00085,0.00211,-1.69000,7.13000,5.46126,2402.00000,-3.20000
600453.824606701,6754493.93897272,307.40533,0.04053,-0.00131,-0.00118,1.01000,6.42000,3.82613,2396.00000,1.01000
600401.228432542,6754520.46998731,280.00800,0.00936,-0.00023,-0.00018,-0.51000,3.17000,3.08788,2394.00000,-1.99000
600346.478324442,6754546.16832877,281.30994,0.02183,-0.00018,0.00351,-2.02000,4.29000,3.64697,2391.00000,-2.78000
600290.326411421,6754568.75790794,303.69006,0.04980,0.00060,-0.00102,1.01000,2.86000,5.15065,2386.00000,1.01000
600233.908806895,6754589.65786452,312.51044,0.03120,-0.00122,-0.00043,-2.02000,4.29000,5.80943,2380.00000,-2.02000
600180.38312688,6754608.78292977,274.08563,0.00623,0.00020,-0.00103,-2.02000,5.71000,5.01332,2376.00000,-2.02000
600123.556483229,6754627.79599799,276.34021,0.00934,-0.00069,-0.00138,-1.77000,5.71000,4.85245,2372.00000,-2.02000
600066.178749172,6754642.04559984,295.55997,0.03428,0.00075,0.00090,-2.02000,4.29000,4.55526,2367.00000,-2.02000
600006.72142161,6754643.34249889,291.80139,0.03731,0.00053,0.00009,-3.04000,5.71000,5.76572,2363.00000,-2.56000
599946.417842134,6754633.8307638,298.07251,0.05573,0.00170,0.00346,-5.05000,4.29000,6.06492,2359.00000,-5.11000
599888.554777931,6754620.82222,298.07251,0.04972,0.00041,0.00249,-3.04000,7.13000,6.06492,2354.00000,-3.04000
601049.242778616,6753841.87892182,321.00900,0.04989,-0.00080,-0.00024,1.01000,2.86000,4.82620,2464.00000,1.01000
601000.681914281,6753877.17480215,318.81409,0.09299,-0.00200,-0.00069,0.00000,4.29000,3.80105,2461.00000,0.00000
600952.291475859,6753912.0746329,306.38434,0.07757,0.00012,0.00153,-1.69000,5.71000,8.39092,2454.00000,-3.04000
600903.426625514,6753947.16418839,298.73981,0.05280,0.00001,0.00165,-0.68000,4.29000,6.30478,2447.00000,-1.28000
600855.104834972,6753982.25812511,277.43140,0.00935,0.00015,-0.00202,1.01000,4.29000,4.14577,2441.00000,0.00000
600805.978373303,6754017.67169059,280.49146,0.03117,0.00104,0.00268,-1.27000,4.29000,4.90451,2440.00000,-1.99000
600757.18213488,6754053.04860425,309.55966,0.05912,-0.00013,-0.00091,0.00000,5.71000,5.32616,2430.00000,0.00000
600705.605452874,6754085.09077265,304.21570,0.05289,-0.00060,-0.00043,1.01000,7.13000,5.39708,2425.00000,1.01000
600652.136915616,6754109.30189915,315.00000,0.06840,-0.00041,-0.00104,2.02000,5.71000,5.05115,2422.00000,2.02000
600596.327535784,6754131.18596371,309.55966,0.05912,-0.00041,-0.00083,2.02000,5.71000,5.32616,2414.00000,2.02000
600541.276350903,6754153.11437405,315.00000,0.01247,-0.00185,-0.00187,2.02000,5.71000,5.05115,2410.00000,2.02000
600485.284091157,6754175.5408168,297.64600,0.07778,-0.00011,-0.00155,2.02000,5.71000,4.23690,2407.00000,2.02000
600428.939191601,6754198.03650497,315.00000,0.01558,-0.00102,0.00021,-2.78000,4.29000,7.05413,2402.00000,-3.04000
600374.395506186,6754219.61021618,270.00000,-0.00000,0.00124,-0.00187,-2.70000,4.49000,5.00064,2397.00000,-3.57000
600318.469481898,6754241.84279848,266.63354,0.01555,-0.00085,-0.00227,-1.01000,7.13000,3.04623,2389.00000,-1.01000
600262.774216517,6754263.7164534,254.74489,-0.00312,0.00123,-0.00145,-2.53000,4.21000,4.07606,2388.00000,-3.04000
600206.249536822,6754285.80519195,268.02509,-0.00311,0.00055,0.00173,-4.04000,5.71000,5.18135,2386.00000,-5.05000
600149.826362179,6754308.42408851,268.60281,-0.00621,0.00031,-0.00094,-3.54000,7.13000,7.30339,2376.00000,-5.05000
600093.416188191,6754330.65313881,264.47247,-0.00933,0.00068,0.00222,-4.30000,6.42000,5.55895,2373.00000,-7.11000
600037.888850385,6754352.77185339,250.70996,-0.01870,0.00164,0.00205,-3.54000,5.71000,7.54407,2365.00000,-6.33000
599984.880648054,6754374.16827684,257.00537,-0.03719,-0.00165,-0.00364,-2.78000,12.68000,9.46813,2357.00000,-3.04000
599926.197034413,6754397.24584169,257.73523,-0.06157,0.00004,-0.00334,-2.78000,9.93000,8.36862,2352.00000,-5.05000
599872.167747436,6754418.8297857,273.81409,-0.02164,0.00166,0.00033,-0.51000,11.31000,10.64269,2343.00000,-5.94000
599816.708030924,6754441.63971328,247.98872,-0.05864,-0.00145,-0.00346,0.25000,11.31000,9.00212,2334.00000,-2.38000
599759.783315886,6754463.22641585,245.55605,-0.05912,0.00030,-0.00238,0.68000,7.94000,4.31872,2328.00000,0.00000
599702.915812106,6754484.89208878,245.55605,-0.08369,-0.00236,-0.00026,0.25000,12.68000,8.58893,2325.00000,-1.99000
599647.822224878,6754507.23761132,245.85446,-0.04043,-0.00034,0.00242,0.76000,7.83000,5.67168,2323.00000,-1.59000
599593.260953848,6754529.31985941,283.57043,0.01560,0.00169,0.00017,0.25000,6.16000,5.32616,2317.00000,-0.79000
599536.530707899,6754552.0884461,304.21570,0.03104,-0.00039,-0.00127,2.02000,7.13000,5.39708,2312.00000,1.01000
599482.985504811,6754572.8191839,302.47119,0.06514,0.00004,-0.00376,2.02000,7.83000,6.96898,2305.00000,2.02000
601349.347891321,6754153.20404841,331.92752,0.02186,-0.00003,0.00169,0.00000,4.21000,6.06492,2466.00000,-0.79000
601305.177941729,6754085.36837397,308.15723,0.06833,0.00022,-0.00084,1.01000,7.13000,6.34964,2465.00000,1.01000
601257.585252443,6754017.65855055,293.19861,0.03119,0.00104,0.00104,0.00000,2.53000,2.72514,2468.00000,-0.79000
601210.347388491,6753951.36219757,324.46231,0.05922,-0.00014,0.00034,0.00000,4.29000,4.61074,2469.00000,-1.01000
601157.802417528,6753884.45577847,300.96375,0.02808,-0.00047,0.00006,0.51000,3.58000,3.12897,2467.00000,-0.79000
601104.523021691,6753821.07061827,338.62939,0.07166,-0.00037,0.00121,-0.68000,2.53000,4.41344,2469.00000,-1.01000
601050.289525675,6753757.39992741,293.74951,0.02806,-0.00144,-0.00084,1.01000,5.71000,4.87855,2469.00000,1.01000
600993.227181719,6753695.82900352,275.19443,0.00932,0.00166,0.00185,-2.28000,4.29000,5.91192,2467.00000,-6.38000
600934.795599392,6753630.16791412,283.24054,-0.00311,-0.00061,-0.00062,4.04000,7.13000,6.22926,2461.00000,-1.19000
600883.56958116,6753570.24387586,298.49564,0.09020,0.00023,-0.00312,11.73000,9.93000,7.09409,2457.00000,3.04000
600829.989684112,6753517.29973653,0.97102,0.11781,-0.00036,0.00160,21.47000,1.97000,10.44806,2465.00000,17.69000
598788.394943271,6755278.85509009,331.92752,0.09316,0.00041,0.00145,1.27000,3.37000,6.06492,2198.00000,0.00000
598823.740623085,6755232.50167377,340.20111,0.07780,0.00034,-0.00034,1.52000,5.71000,4.74657,2202.00000,0.00000
598860.48344341,6755184.68429501,319.23639,0.08998,-0.00379,-0.00443,5.05000,11.31000,6.82307,2204.00000,5.05000
598895.891575942,6755142.98827046,315.00000,0.08072,0.00296,-0.00010,0.51000,7.83000,6.55482,2216.00000,0.00000
598934.93928921,6755112.14102249,285.25513,0.04648,-0.00417,-0.00179,3.04000,11.31000,6.10126,2218.00000,3.04000
598975.475958113,6755093.82541591,272.20258,0.00617,0.00142,-0.00043,0.25000,9.93000,9.23659,2226.00000,-2.38000
599031.855514898,6755067.21645718,290.69543,0.04951,-0.00224,-0.00430,2.02000,14.04000,8.54899,2230.00000,2.02000
599077.745172962,6755039.71527489,302.90524,0.06537,0.00108,-0.00275,1.01000,5.71000,7.21260,2240.00000,1.01000
599138.216950469,6754998.15976623,308.15723,0.05914,-0.00025,0.00066,0.76000,4.29000,6.34964,2250.00000,-1.59000
599197.367910308,6754953.81666479,295.82098,0.09918,-0.00045,0.00356,0.51000,5.71000,6.14252,2257.00000,-1.19000
599252.323739827,6754907.32997511,312.13757,0.05914,0.00195,0.00240,0.51000,3.12000,5.05743,2268.00000,-1.99000
599305.700424291,6754856.84801113,309.28943,0.08083,-0.00070,0.00112,0.68000,5.04000,5.07621,2271.00000,-1.01000
599360.022360491,6754804.08149102,337.61987,0.10556,0.00057,0.00232,0.25000,6.32000,6.55482,2280.00000,-1.99000
599414.148675757,6754749.69476341,309.47247,0.13257,0.00018,-0.00019,1.01000,7.13000,7.83706,2291.00000,0.00000
599465.121917339,6754695.04980755,279.46234,0.03417,-0.00052,0.00281,0.25000,7.13000,6.50657,2298.00000,-1.59000
599515.516821951,6754641.20978947,288.43494,0.05577,0.00160,-0.00142,0.25000,7.13000,7.32055,2303.00000,-2.38000
601779.320499641,6753115.55492174,327.99463,0.05283,-0.00203,-0.00208,6.05000,5.42000,6.72553,2541.00000,5.05000
601833.952250085,6753874.01265922,102.52881,-0.02485,0.00290,-0.00066,5.05000,5.04000,6.57401,2506.00000,5.05000
601452.429569123,6753947.8141011,320.71057,0.07470,-0.00014,-0.00173,3.04000,5.71000,5.07621,2483.00000,3.04000
601269.968048982,6753457.2624072,255.96376,-0.00625,-0.00006,-0.00036,3.54000,2.25000,1.47615,2493.00000,-2.02000
599921.10395686,6754533.27559804,260.13419,-0.02474,0.00074,0.00171,-6.80000,7.13000,8.30132,2358.00000,-7.05000
600044.719258404,6754368.04944105,254.74489,-0.01870,0.00048,-0.00069,-4.04000,5.54000,4.07606,2369.00000,-4.04000
600713.217888547,6754216.88480847,300.96375,0.03740,-0.00165,-0.00166,1.01000,6.42000,4.16874,2416.00000,0.00000
601198.941222067,6754169.93011347,294.77515,0.03735,-0.00021,-0.00021,-0.34000,4.29000,5.11357,2453.00000,-1.59000
600852.247443424,6753799.96607662,295.90649,0.04672,-0.00053,0.00075,-2.36000,5.71000,6.93280,2452.00000,-2.78000
598831.956870471,6755271.76759809,329.03625,0.09579,-0.00041,-0.00208,4.04000,7.13000,5.20577,2198.00000,4.04000
604113.455254662,6763377.78692328,287.70044,0.04633,0.00238,0.00003,6.30000,5.71000,8.76449,2247.00000,-0.40000
604116.411548222,6763321.44344729,290.37643,0.04035,0.00134,-0.00053,12.22000,5.71000,6.65495,2248.00000,1.19000
604129.647866916,6763262.17055836,306.46924,0.04672,-0.00069,-0.00159,15.79000,5.71000,5.10736,2253.00000,6.72000
604145.062029422,6763204.24025148,333.43494,0.08708,-0.00000,-0.00187,18.57000,4.29000,5.58735,2256.00000,10.60000
604197.812544059,6763098.12630733,1.63657,0.10873,0.00127,-0.00170,18.34000,4.07000,6.24444,2271.00000,13.27000
604230.98594492,6763047.72909111,321.70984,0.05921,-0.00097,-0.00110,15.56000,4.29000,4.32609,2274.00000,10.22000
604267.503387604,6763004.45831112,312.87891,0.08068,0.00053,0.00173,11.49000,4.29000,6.80923,2281.00000,5.15000
604322.39066333,6762984.21817166,0.00000,0.09641,0.00167,-0.00083,5.05000,1.43000,1.07417,2285.00000,0.79000
604381.277741916,6762969.98544303,323.13010,0.02499,0.00139,0.00069,2.53000,1.43000,1.78991,2286.00000,0.00000
604440.02774189,6762964.95382345,45.00000,0.03747,0.00397,0.00031,1.35000,-1.12000,7.05413,2285.00000,1.01000
604499.167935988,6762969.55545886,30.61861,0.15076,0.00234,-0.00179,6.05000,1.40000,10.08922,2280.00000,6.05000
604558.507587292,6762975.11696728,4.23640,0.16638,0.00069,-0.00215,8.05000,3.37000,9.60418,2277.00000,8.05000
604608.978267888,6763001.18473119,283.24054,0.11094,0.00141,-0.00163,3.71000,6.16000,6.22926,2278.00000,2.78000
604653.891873513,6763041.48409035,266.42365,-0.00622,0.00124,0.00248,1.27000,4.29000,5.72166,2284.00000,-2.78000
604695.989370549,6763082.36748156,329.03625,0.09319,0.00172,0.00116,-0.25000,2.86000,6.23939,2285.00000,-1.01000
604745.240107008,6763120.02983042,326.30994,0.09316,-0.00063,-0.00040,3.04000,4.29000,6.42860,2282.00000,3.04000
604794.02628761,6763153.51959793,332.10272,0.07163,-0.00065,0.00107,1.01000,1.43000,6.85526,2285.00000,1.01000
604842.487738136,6763187.85731706,18.43495,0.02497,-0.00156,0.00074,4.04000,1.69000,3.95712,2282.00000,4.04000
604877.031549635,6763230.63113048,59.03624,0.00624,0.00124,-0.00020,2.02000,0.84000,2.08713,2281.00000,1.01000
604890.446431122,6763288.23251191,59.03624,0.04668,0.00016,0.00025,4.04000,0.00000,5.20577,2277.00000,4.04000
604898.842600756,6763346.71798444,46.63658,0.10459,0.00115,-0.00056,7.05000,-0.84000,8.79634,2274.00000,7.05000
604895.773637569,6763403.55692708,73.73979,0.04323,-0.00010,-0.00134,9.04000,-1.39000,8.88066,2266.00000,9.04000
604866.910353664,6763455.35307329,56.76829,0.05903,0.00177,0.00215,4.04000,-3.12000,6.18350,2271.00000,4.04000
604835.071307773,6763505.03850375,0.00000,0.07788,0.00082,0.00207,1.52000,-1.74000,5.35582,2269.00000,1.01000
604801.503134755,6763554.99653944,6.84277,0.02499,-0.00148,0.00086,3.04000,-0.35000,4.49908,2264.00000,3.04000
604765.270101922,6763604.24617593,293.19861,0.02499,0.00033,0.00008,1.69000,1.43000,1.36334,2262.00000,1.19000
604729.897783487,6763651.97407653,341.56506,0.03747,-0.00007,-0.00076,2.02000,2.15000,1.69811,2260.00000,2.02000
604694.051826005,6763700.47720951,341.56506,0.03747,0.00060,0.00023,1.01000,0.72000,2.26364,2259.00000,1.01000
604656.622199213,6763727.22549778,332.10272,0.05303,0.00023,-0.00003,1.01000,1.43000,3.43994,2256.00000,1.01000
604598.684605595,6763735.77981667,348.69006,0.04682,-0.00010,-0.00032,1.01000,1.43000,2.73684,2254.00000,1.01000
604538.807373883,6763740.3967347,323.13010,0.02499,-0.00036,0.00119,-1.01000,0.84000,1.78991,2254.00000,-1.01000
604478.368062167,6763745.07649527,280.00800,0.00624,-0.00007,-0.00076,-1.01000,2.86000,3.08788,2250.00000,-1.01000
604420.705673248,6763737.70638001,293.19861,0.01873,-0.00019,-0.00064,0.00000,2.86000,2.72514,2248.00000,0.00000
604364.632245937,6763719.19473613,273.01279,0.01560,0.00126,0.00081,-2.02000,2.15000,3.40264,2248.00000,-6.05000
604309.050226103,6763698.09001025,228.01279,-0.11094,0.00213,0.00007,1.52000,7.13000,9.54613,2240.00000,-1.19000
604257.849239859,6763668.56445751,197.44719,-0.11125,-0.00319,-0.00194,6.55000,9.93000,6.54038,2228.00000,6.72000
604223.028593202,6763621.67519975,70.11484,-0.01248,-0.00077,-0.00004,10.02000,5.89000,8.87716,2231.00000,10.02000
604189.558612654,6763571.67045948,51.91123,0.08966,0.00159,-0.00018,5.05000,1.40000,8.35744,2241.00000,5.05000
604154.808378018,6763521.9686414,327.52881,0.03435,-0.00017,0.00287,-2.78000,-1.43000,2.33323,2246.00000,-3.04000
604137.648583383,6763466.93910092,294.44397,0.02495,0.00195,-0.00009,-0.51000,1.43000,4.31872,2248.00000,-3.04000
604122.561680953,6763407.39638432,301.75946,0.04314,0.00224,0.00086,0.25000,1.43000,4.41344,2250.00000,-3.04000
604151.838323071,6763398.69177878,297.64600,0.04050,0.00144,0.00063,3.04000,2.15000,4.23690,2251.00000,-1.99000
604208.443940455,6763392.32987729,318.57635,0.04058,-0.00005,0.00026,0.51000,2.86000,4.05256,2254.00000,0.00000
604268.189342758,6763385.06433565,348.69006,0.08098,0.00034,0.00174,0.00000,0.28000,3.64697,2256.00000,0.00000
604327.037603751,6763378.2394178,25.90651,0.08390,-0.00111,-0.00301,8.05000,3.58000,6.93280,2250.00000,8.05000
604387.244739986,6763371.1398184,331.26019,0.09629,-0.00071,-0.00322,6.05000,7.13000,6.30478,2250.00000,6.05000
604447.140353632,6763364.18152695,273.36646,0.04666,0.00102,0.00084,3.04000,2.81000,3.04623,2258.00000,1.59000
604506.220815033,6763356.87916838,264.80557,-0.01873,-0.00055,-0.00111,5.30000,3.65000,1.97688,2258.00000,3.97000
604567.028349829,6763349.30417933,246.80141,-0.02497,-0.00094,-0.00051,3.04000,5.00000,2.72514,2261.00000,0.40000
604626.013424525,6763342.5638336,268.15240,-0.02492,-0.00149,-0.00161,2.02000,7.13000,5.53612,2263.00000,-0.40000
604685.061754548,6763335.20937455,293.19861,0.02487,0.00036,-0.00161,0.00000,4.29000,4.08387,2271.00000,0.00000
604744.459632544,6763327.5210106,282.52881,0.01248,0.00031,-0.00052,1.01000,4.29000,3.29786,2274.00000,0.00000
604803.166790771,6763320.82065464,325.30484,0.01558,0.00060,0.00294,0.00000,-1.43000,2.82872,2280.00000,-0.40000
604863.771666268,6763313.76203501,66.03751,0.07147,0.00251,0.00122,0.00000,-1.69000,3.52242,2281.00000,0.00000
604922.851327021,6763306.4471322,12.09476,0.10500,0.00240,-0.00201,3.04000,2.15000,5.11357,2275.00000,3.84000
604982.90159176,6763299.06268207,345.96375,0.12397,0.00234,-0.00032,2.53000,3.58000,7.34194,2276.00000,1.99000
605042.259313179,6763292.25680202,332.24146,0.12983,0.00194,0.00112,1.01000,3.93000,7.64304,2281.00000,0.00000
605101.559896698,6763284.7103443,351.46924,0.12401,0.00063,0.00101,2.36000,11.10000,7.20389,2282.00000,2.02000
605118.781936396,6763238.73815032,333.43494,0.10250,0.00074,-0.00012,3.04000,2.86000,5.58735,2290.00000,2.02000
605081.105187743,6763195.88468232,336.80139,0.10556,0.00076,-0.00035,2.78000,1.43000,4.08387,2293.00000,2.02000
605037.36013591,6763154.97240817,336.03751,0.11477,0.00230,0.00185,4.80000,0.00000,3.52242,2296.00000,1.19000
604994.496117548,6763113.11339666,320.44034,0.07753,0.00109,-0.00069,6.72000,1.43000,5.32616,2295.00000,5.54000
604950.741724753,6763070.92682151,2.48956,0.12085,-0.00091,-0.00133,9.04000,1.43000,8.18785,2297.00000,9.04000
604907.237915466,6763029.71511399,21.03751,0.17513,0.00044,-0.00046,9.04000,-1.69000,9.87647,2306.00000,9.04000
604864.769594127,6762988.13420482,356.82016,0.15438,0.00164,0.00413,0.00000,-2.81000,6.42860,2315.00000,0.00000
604821.269690573,6762946.08047631,306.67435,0.11641,0.00224,0.00055,-3.04000,4.29000,10.37737,2315.00000,-3.04000
604777.758139476,6762904.71299098,292.38013,0.12151,0.00045,0.00176,-1.52000,9.93000,12.94241,2312.00000,-8.05000
604734.354542047,6762862.95295641,279.58295,0.05787,-0.00016,-0.00064,2.53000,14.04000,13.71387,2304.00000,-3.17000
604692.012290407,6762821.22070928,300.37912,0.10398,-0.00030,-0.00275,5.72000,13.36000,11.86509,2297.00000,3.57000
604648.367298872,6762779.74925013,336.80139,0.23955,0.00196,-0.00165,7.55000,10.28000,12.08971,2299.00000,7.05000
604606.002434166,6762737.82306876,359.14490,0.20199,0.00110,-0.00012,8.05000,7.26000,11.82676,2306.00000,8.05000
604562.516611906,6762695.70557617,348.69006,0.10227,0.00199,0.00148,2.02000,1.40000,8.16114,2314.00000,0.00000
604519.927818372,6762654.76206277,293.19861,0.05568,0.00095,-0.00035,16.96000,7.13000,8.12665,2309.00000,3.57000
604490.267674175,6762661.29046662,293.19861,0.08656,0.00095,-0.00035,16.96000,7.13000,8.12665,2309.00000,3.57000
604479.791629583,6762712.77274085,291.57129,0.05270,-0.00121,-0.00103,19.70000,9.93000,8.22207,2300.00000,5.15000
604480.07582209,6762770.59832512,339.90479,0.08688,0.00057,0.00293,3.29000,0.00000,7.76893,2300.00000,-1.01000
604481.85660787,6762833.08203879,355.60129,0.06236,-0.00142,0.00247,2.02000,0.00000,6.96898,2294.00000,2.02000
604482.947139958,6762893.28785737,3.36646,0.04370,0.00157,0.00154,1.01000,0.84000,3.04623,2289.00000,0.79000
604485.601456267,6762953.27102842,19.53665,0.08684,0.00152,-0.00071,2.02000,0.56000,5.86899,2285.00000,2.02000
604485.702020077,6763013.40498354,30.73549,0.17021,0.00096,-0.00344,13.90000,4.51000,15.05832,2271.00000,13.90000
604487.451662685,6763072.87024131,46.16914,-0.01840,-0.00614,-0.00640,20.37000,8.54000,12.22128,2259.00000,20.37000
604488.815652938,6763133.41908339,154.02560,-0.04340,0.00346,-0.00373,5.55000,5.71000,7.72045,2267.00000,5.11000
604490.259211154,6763192.77583884,21.80141,0.10866,0.00295,-0.00025,3.29000,2.81000,1.92769,2270.00000,3.84000
604493.638675582,6763313.10226462,334.98309,-0.00312,-0.00077,-0.00069,6.39000,3.37000,2.96115,2259.00000,5.54000
604495.841124196,6763374.95144239,246.80141,-0.01873,-0.00054,0.00034,3.54000,3.17000,2.72514,2259.00000,1.19000
604496.037029997,6763432.63973521,267.27368,0.01244,0.00044,0.00059,1.77000,2.86000,3.75889,2260.00000,-1.59000
604496.533655694,6763493.4187494,275.19443,0.00932,0.00068,-0.00048,-0.76000,5.71000,5.91192,2259.00000,-4.04000
604498.473444018,6763552.52080542,278.13010,0.03428,0.00044,0.00080,-2.28000,4.29000,5.05115,2259.00000,-5.05000
604499.837391964,6763613.17366588,303.69006,0.03741,0.00002,-0.00022,-1.01000,2.86000,3.86754,2256.00000,-1.01000
604500.978596703,6763673.83486893,303.69006,0.03431,0.00041,0.00042,-1.01000,2.86000,3.86754,2255.00000,-1.01000
604501.910295013,6763733.53453721,281.30994,0.00936,0.00020,-0.00083,-1.01000,2.86000,2.73684,2252.00000,-1.01000
604503.609707105,6763793.29672533,288.43494,0.05304,0.00106,0.00144,-1.69000,0.28000,2.26364,2253.00000,-1.99000
